3.163191318511963, 5.886689901351929, 2.6956958770751953, 4.078418493270874, 5.734556198120117
3.5229032039642334, 5.99942946434021, 2.3712923526763916, 3.720796585083008, 6.772294282913208
3.6807942390441895, 6.261876106262207, 2.720461368560791, 4.782727241516113, 6.128462314605713
3.6136460304260254, 6.304758310317993, 2.5912017822265625, 4.623688697814941, 6.4612812995910645
3.185235023498535, 6.052324533462524, 2.510035276412964, 4.226382255554199, 6.163816928863525
3.321683645248413, 5.761085033416748, 2.1785614490509033, 3.818944215774536, 6.032897233963013
3.485039472579956, 5.971628904342651, 2.382730007171631, 4.221548795700073, 6.048440456390381
3.6977858543395996, 6.170438766479492, 2.4566962718963623, 4.668386459350586, 6.0061492919921875
3.4424445629119873, 5.611078500747681, 2.36016583442688, 4.366776704788208, 5.827312469482422
3.439387321472168, 4.932273626327515, 2.5966858863830566, 4.403658628463745, 6.806365013122559
