1,84.89683198928833
2,9.20297646522522
3,99.39447808265686
4,98.9905195236206
5,99.18907761573792
6,83.29145812988281
7,101.28471398353577
8,100.9598286151886
9,108.46943259239197
10,100.0696747303009
11,7.0081048011779785
12,97.40587401390076
13,16.78305721282959
14,85.33732748031616
15,83.77782392501831
16,9.437476634979248
17,87.13940048217773
18,103.55766725540161
19,85.97512745857239
20,93.08447527885437
21,103.27667999267578
22,16.416239976882935
1,84.52080225944519
2,9.181524276733398
3,99.80313229560852
4,99.37198519706726
5,99.57478785514832
6,83.56957197189331
7,101.59903955459595
8,101.4191415309906
9,108.94795870780945
10,100.27695918083191
11,6.966259479522705
12,97.99387335777283
13,16.76287817955017
14,85.72387647628784
15,84.15572595596313
16,9.372998237609863
17,87.66400647163391
18,103.90204882621765
19,86.53124666213989
20,93.29421663284302
21,103.5638587474823
22,16.349998712539673
1,84.8412413597107
2,9.26071310043335
3,100.04085922241211
4,99.7973141670227
5,100.1746096611023
6,83.88013625144958
7,101.89980959892273
8,101.96536660194397
9,108.92669630050659
10,100.47816467285156
11,7.05738091468811
12,98.03685760498047
13,16.74082374572754
14,85.75972437858582
15,84.39160227775574
16,9.443771362304688
17,87.73435807228088
18,104.06424355506897
19,86.491872549057
20,93.66251158714294
21,103.81436109542847
22,16.39494276046753
